report_type,baseline_server_id,server_id,server_name,suite_name,scenario_name,point_label,method,success,mean_ms,p95_ms,non_empty_rate,result_metric_name,result_metric_label,result_metric_value,result_metric_delta,validation_passed,validation_failure_count
benchmark,pyright,pyright,Pyright,data_science,,dataframe completion,textDocument/completion,True,7.5423400034196675,14.598400006070731,1.0,completion_item_count,Completions found,203.0,0.0,True,0
benchmark,pyright,ty,Ty,data_science,,dataframe completion,textDocument/completion,True,2.535479998914525,3.1145400018431246,1.0,completion_item_count,Completions found,226.0,23.0,True,0
benchmark,pyright,pyrefly,Pyrefly,data_science,,dataframe completion,textDocument/completion,True,2.122860006056726,3.4515000064857304,1.0,completion_item_count,Completions found,252.0,49.0,True,0
benchmark,pyright,pyright,Pyright,data_science,,dataframe describe hover,textDocument/hover,True,1.2335000035818666,1.5935800154693425,1.0,hover_text_char_count,Hover length,4019.0,0.0,True,0
benchmark,pyright,ty,Ty,data_science,,dataframe describe hover,textDocument/hover,True,0.5200200015679002,0.6384000123944134,1.0,hover_text_char_count,Hover length,3908.0,-111.0,True,0
benchmark,pyright,pyrefly,Pyrefly,data_science,,dataframe describe hover,textDocument/hover,True,0.8145799918565899,0.8447200001683086,1.0,hover_text_char_count,Hover length,9154.0,5135.0,True,0
benchmark,pyright,pyright,Pyright,data_science,,summarize definition,textDocument/definition,True,0.5565800121985376,0.6605800124816597,1.0,location_count,Definitions found,1.0,0.0,True,0
benchmark,pyright,ty,Ty,data_science,,summarize definition,textDocument/definition,True,0.32031999435275793,0.39828000008128583,1.0,location_count,Definitions found,1.0,0.0,True,0
benchmark,pyright,pyrefly,Pyrefly,data_science,,summarize definition,textDocument/definition,True,0.6076399877201766,1.0196199873462317,1.0,location_count,Definitions found,1.0,0.0,True,0
benchmark,pyright,pyright,Pyright,django,,queryset completion,textDocument/completion,True,9.118979994673282,19.40963998204097,1.0,completion_item_count,Completions found,19.8,0.0,True,0
benchmark,pyright,ty,Ty,django,,queryset completion,textDocument/completion,True,14.456200000131503,23.106580006424338,1.0,completion_item_count,Completions found,237.0,217.2,True,0
benchmark,pyright,pyrefly,Pyrefly,django,,queryset completion,textDocument/completion,True,1.1637399962637573,2.8440599853638555,1.0,completion_item_count,Completions found,38.0,18.2,True,0
benchmark,pyright,pyright,Pyright,django,,queryset filter hover,textDocument/hover,True,0.7476200058590621,0.8488199964631349,1.0,hover_text_char_count,Hover length,57.0,0.0,True,0
benchmark,pyright,ty,Ty,django,,queryset filter hover,textDocument/hover,True,0.3320000076200813,0.35792000126093626,1.0,hover_text_char_count,Hover length,46.0,-11.0,True,0
benchmark,pyright,pyrefly,Pyrefly,django,,queryset filter hover,textDocument/hover,True,0.45108000631444156,0.5415200139395893,1.0,hover_text_char_count,Hover length,324.0,267.0,True,0
benchmark,pyright,pyright,Pyright,django,,model definition,textDocument/definition,True,0.7087800011504441,0.8759000105783343,1.0,location_count,Definitions found,1.0,0.0,True,0
benchmark,pyright,ty,Ty,django,,model definition,textDocument/definition,True,0.3639000002294779,0.4659600090235471,1.0,location_count,Definitions found,1.0,0.0,True,0
benchmark,pyright,pyrefly,Pyrefly,django,,model definition,textDocument/definition,True,0.36176000139676034,0.3771799965761602,1.0,location_count,Definitions found,1.0,0.0,True,0
benchmark,pyright,pyright,Pyright,pandas,,report dataframe completion,textDocument/completion,True,80.4217399971094,259.5303400186821,1.0,completion_item_count,Completions found,277.8,0.0,True,0
benchmark,pyright,ty,Ty,pandas,,report dataframe completion,textDocument/completion,True,38.63415999803692,46.99178001610562,1.0,completion_item_count,Completions found,1000.0,722.2,True,0
benchmark,pyright,pyrefly,Pyrefly,pandas,,report dataframe completion,textDocument/completion,True,1.1097999988123775,2.908199996454641,1.0,completion_item_count,Completions found,39.0,-238.8,True,0
benchmark,pyright,pyright,Pyright,pandas,,dataframe groupby hover,textDocument/hover,True,1.247479993617162,1.699699996970594,1.0,hover_text_char_count,Hover length,350.0,0.0,True,0
benchmark,pyright,ty,Ty,pandas,,dataframe groupby hover,textDocument/hover,True,0.4302599932998419,0.503760005813092,1.0,hover_text_char_count,Hover length,308.0,-42.0,True,0
benchmark,pyright,pyrefly,Pyrefly,pandas,,dataframe groupby hover,textDocument/hover,True,5.482179997488856,10.124600003473459,1.0,hover_text_char_count,Hover length,3577.0,3227.0,True,0
